taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	IMG Submission ID	Assembly Method	Genome Completeness %	NCBI Taxon ID	NCBI Project ID	Strain	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Habitat	Host Name	Oxygen Requirement	Sample Body Site	Sample Body Subsite	Specific Ecosystem	Genome Size   * assembled	Gene Count   * assembled
644736367	Bacteria	Finished	Eubacterium rectale ATCC 33656	Eubacterium rectale ATCC 33656	Washington University in St. Louis	644736367	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified	[Eubacterium] rectale	0			515619	29071	ATCC 33656	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Intestinal tract"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	3449685	3693
648276665	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Escherichia coli MS 78-1	Washington University in St. Louis	648276665	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0	Velvet v. 0.7.57		749532	47217	MS 78-1	Host-associated	Human	Unclassified	Unclassified	Host	Homo sapiens		Gastrointestinal tract		Unclassified	4752681	5109
2671180477	Bacteria	Permanent Draft	Numidum massiliense genome	Numidum massiliense mt3	Research Unit on Emerging Infectious and Tropical Diseases ( URMITE )	2671180477	Firmicutes	Bacilli	Bacillales	Bacillaceae	Numidum	Numidum massiliense	87721			1522315	0	mt3	Host-associated	Human	Large intestine	Digestive system		Homo sapiens	Aerobe			Fecal	3754846	3515
2751185971	Bacteria	Permanent Draft	Genome sequencing of non-agglutinable Shigella species	Shigella sp. FC1708	Christian Medical College	2751185971	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella sp. FC1708	150374	SPAdes v. 5.0.0.0		1898039	0	FC1708	Host-associated	Human	Large intestine	Digestive system		Homo sapiens				Fecal	4418307	5026
638341238	Bacteria	Permanent Draft	Yersinia bercovieri ATCC 43970	Yersinia bercovieri ATCC 43970	Naval Medical Research Center	638341238	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia bercovieri	0	Unknown v. before 2010		349968	16104	ATCC 43970	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host"	Homo sapiens	Facultative	Gastrointestinal tract		Fecal	4301412	3634
650377952	Bacteria	Finished	"Genome sequencing of Helicobacter pylori, Washington University Medical School"	Helicobacter pylori SouthAfrica7	Washington University in St. Louis	650377952	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori	0			907239	53319	SouthAfrica7	Host-associated	Unclassified	Unclassified	Unclassified	"Host, Human stomach"	Homo sapiens	Aerobe	Gastrointestinal tract		Unclassified	1679829	1614
642791613	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	"Bacteroides coprocola M16, DSM 17136"	Washington University in St. Louis	642791613	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides coprocola	0	PCAP		470145	20521	"M16, DSM 17136"	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human fecal, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	4295617	4394
648231710	Bacteria	Finished	"Genome sequencing of Helicobacter pylori, Washington University Medical School"	Helicobacter pylori Sat464	Washington University in St. Louis	648231710	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori	0			794851	49453	Sat464	Host-associated	Human	Unclassified	Unclassified	"Host, Human stomach"	Homo sapiens	Aerobe	Gastrointestinal tract		Unclassified	1567570	1550
2547132035	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Coprobacillus sp. D6	Broad Institute	2547132035	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	Coprobacillus sp. D6	23617	allpaths v. 41303		556262	0	D6	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	3861289	3937
2513237319	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Enterococcus faecalis PC1.1	J. Craig Venter Institute (JCVI)	2513237319	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis	8808	Newbler v. 2.0.01.14		791166	42751	PC1.1	Host-associated	Human	Unclassified	Unclassified	"Host, Intestinal tract"	Homo sapiens	Anaerobe	Gastrointestinal tract	Intestinal tract	Unclassified	2753923	2672
642791615	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Clostridium sporogenes ATCC 15579	Washington University in St. Louis	642791615	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sporogenes	0	PCAP		471871	20549	ATCC 15579	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	4102125	3869
650377935	Bacteria	Finished	Human Microbiome Project (HMP) Reference Genomes	Faecalitalea cylindroides T2-87	Wellcome Trust Sanger Institute	650377935	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	Faecalitalea cylindroides	0			717960	45917	T2-87	Host-associated	Unclassified	Unclassified	Unclassified	Host	Homo sapiens	Anaerobe	Gastrointestinal tract	Intestinal tract	Unclassified	1966750	1487
640963025	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Ruminococcus torques ATCC 27756	Washington University in St. Louis	640963025	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	[Ruminococcus] torques	0	"Newbler, PCAP"		411460	18153	ATCC 27756	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	2739406	2969
2548876788	Bacteria	Permanent Draft	Bacteroides faecis MAJ27	Bacteroides faecis MAJ27	Kyunghee University	2548876788	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides faecis	24292	"CLC Genomics Workbench v. 4.2, GS De Novo Assembler v. 2.5"		1077285	0	MAJ27	Host-associated	Human	Large intestine	Digestive system		Homo sapiens	Anaerobe			Fecal	6114510	4988
2758568022	Bacteria	Finished	Genome sequencing of Parabacteroides sp. CT06	Parabacteroides sp. CT06	Kyunghee University	2758568022	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides sp. CT06	162746	RS HGAP Assembly v. 3.0		2025876	0	CT06	Host-associated	Human	Large intestine	Digestive system		Homo sapiens				Fecal	5372666	4633
2597490298	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Clostridium symbiosum ATCC 14940	Washington University in St. Louis	2597490298	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	54874	Velvet v. 1.1.06		411472	0	ATCC 14940	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	4810675	4440
2597490300	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	"Eubacterium ramulus VPI C6-27, ATCC 29099"	Washington University in St. Louis	2597490300	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium ramulus	54876	Velvet v. 1.1.06		1256908	0	"VPI C6-27, ATCC 29099"	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	3436269	3218
650377968	Bacteria	Finished	Human Microbiome Project (HMP) Reference Genomes	Ruminococcus sp. SR1/5	Wellcome Trust Sanger Institute	650377968	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. SR1/5	0			657323	39149	SR1/5	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	3545606	3313
2547132136	Bacteria	Permanent Draft	Brevibacterium sp. JC43	Brevibacterium senegalense JC43	Centre National de la Recherche Scientifique (CNRS)	2547132136	Actinobacteria	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium senegalense	23721	Newbler v. 2.5.3		1033736	0	JC43	Host-associated	Human	Large intestine	Digestive system	"Host, Human fecal"	Homo sapiens	Aerobe	Gastrointestinal tract		Fecal	3398858	3134
2565956637	Bacteria	Permanent Draft	Clostridium botulinum 84	Clostridium botulinum 84	Los Alamos National Laboratory	2565956637	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	36569	Newbler v. 2.6; Velvet v. 1.1.05;  parallel phrap v. SPS - 4.24		1248417	0	84	Host-associated	Human	Large intestine	Digestive system		Homo sapiens				Fecal	4086083	4004
637000108	Bacteria	Finished	Escherichia coli O157:H7 Sakai (EHEC)	Escherichia coli O157:H7 Sakai (EHEC)	RIKEN	637000108	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0	Phred-Phrap-Consed		386585	226	Sakai (EHEC)	Host-associated	Human	Unclassified	Unclassified	"Host, Human intestinal microflora"	Homo sapiens	Facultative	Gastrointestinal tract		Unclassified	5594477	5556
644736381	Bacteria	Finished	Lactobacillus plantarum JDM1	Lactobacillus plantarum JDM1	Shanghai Jiao Tong University	644736381	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus plantarum	0	Phred-Phrap-Consed		644042	32969	JDM1	Host-associated	Human			Host	Homo sapiens	Microaerophilic	Gastrointestinal tract			3197759	3026
2751185970	Bacteria	Permanent Draft	Genome sequencing of non-agglutinable Shigella species	Shigella sp. FC1764	Christian Medical College	2751185970	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella sp. FC1764	150373	SPAdes v. 5.0.0.0		1886514	0	FC1764	Host-associated	Human	Large intestine	Digestive system		Homo sapiens				Fecal	4517324	5176
2588253744	Bacteria	Finished	Bifidobacterium breve JCM 7019	Bifidobacterium breve JCM 7019	University College Cork	2588253744	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	46881	Newbler; Abyss; v. Nov. 2012		1385940	0	JCM 7019	Host-associated	Human	Large intestine	Digestive system	Human intestinal microflora	Homo sapiens	Anaerobe	Gastrointestinal tract	Intestinal tract	Fecal	2359009	1976
646862327	Bacteria	Finished	Human Microbiome Project (HMP) Reference Genomes	Escherichia coli O150:H5 SE15	University of Tokyo	646862327	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0	Phred-Phrap-Consed		431946	19053	SE15	Host-associated	Animal	Fecal	Digestive system	"Feces, Gastrointestinal tract, Host, Human intestinal microflora"	Homo sapiens		Gastrointestinal tract		Unclassified	4839683	4594
642979358	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Parabacteroides johnsonii DSM 18315	Washington University in St. Louis	642979358	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides johnsonii	0	Newbler v. 2.0.00.20		537006	30007	"M-165, DSM 18315"	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human fecal, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	4612238	4577
2636415767	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Clostridium citroniae WAL-19142	Broad Institute	2636415767	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] citroniae	72005	Newbler v. 2.3-PostRelease-11/19/2009		742734	0	WAL-19142	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human intestinal microflora"	Homo sapiens	Obligate anaerobe	Gastrointestinal tract		Fecal	6227861	5796
641736169	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Clostridium spiroforme DSM 1552	Washington University in St. Louis	641736169	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	[Clostridium] spiroforme	0	PCAP		428126	18925	DSM 1552	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	2507485	2538
643886062	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Lactobacillus buchneri ATCC 11577	Baylor College of Medicine	643886062	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus buchneri	0	Newbler v. 1.1.03.24		525318	31483	ATCC 11577	Engineered	Food production	Unclassified	Fermented beverages	Host	Homo sapiens	Microaerophilic	Gastrointestinal tract		Unclassified	2858741	3062
642979371	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Clostridium hiranonis TO-931 DSM 13275	Washington University in St. Louis	642979371	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified	[Clostridium] hiranonis	0	Newbler v. post-1.1.03-Dev_01252007		500633	28657	DSM 13275	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	2423348	2302
2636416159	Bacteria	Permanent Draft	Culturomics: study of the human digestive flora	Aeromicrobium massiliense JC14	Centre National de la Recherche Scientifique (CNRS)	2636416159	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Aeromicrobium	Aeromicrobium massiliense	73085	Unknown		1033730	0	JC14	Host-associated	Human	Large intestine	Digestive system	Host	Homo sapiens	Aerobe	Gastrointestinal tract	Intestinal tract	Fecal	6757104	7156
650377967	Bacteria	Finished	Human Microbiome Project (HMP) Reference Genomes	Blautia obeum A2-162	Wellcome Trust Sanger Institute	650377967	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia obeum	0			657314	39167	A2-162	Host-associated	Unclassified	Unclassified	Unclassified	Host	Homo sapiens	Anaerobe	Gastrointestinal tract		Unclassified	3757491	3210
2671180992	Bacteria	Permanent Draft	Sequencing of fecal Streptococcus from child with E. coli diarrhea	Streptococcus equinus ICDDRB-NRC-S6	Nestle Research Center	2671180992	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus equinus	88237	HGAP v. 2.0		1335	0	ICDDRB-NRC-S6	Host-associated	Human	Large intestine	Digestive system		Homo sapiens				Fecal	1849355	1975
647000334	Bacteria	Permanent Draft	Vibrio cholerae INDRE 91/1	Vibrio cholerae sv. Inaba INDRE 91/1	Los Alamos National Laboratory	647000334	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae	0			675808	40503	INDRE 91/1	Host-associated	Human	Unclassified	Unclassified	"Host, Marine"	Homo sapiens	Facultative	Gastrointestinal tract		Unclassified	3947707	3452
2562617142	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Bacteroides finegoldii DSM 17565	Washington University in St. Louis	2562617142	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides finegoldii	35445	Newbler v. 2.0.00.20		483215	0	DSM 17565	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human fecal, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	4881901	4557
651053020	Bacteria	Finished	Escherichia coli DH1	Escherichia coli DH1 (ME8569)	Osaka University	651053020	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0			536056	52077	DH1 (ME8569)	Host-associated	Unclassified	Unclassified	Unclassified	"Host, Human intestinal microflora"	Homo sapiens	Facultative	Gastrointestinal tract		Unclassified	4621430	4409
2545824774	Bacteria	Permanent Draft	Megasphaera sp. BL7 Genome sequencing	Megasphaera sp. BL7	National Centre for Cell Science	2545824774	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera sp. BL7	22255	MIRA v. 3.4.0		1285585	0	BL7	Host-associated	Human	Large intestine	Digestive system		Homo sapiens				Fecal	2656480	2644
2548876846	Bacteria	Permanent Draft	Salmonella enterica subsp. enterica serovar Typhimurium str. ST1660/06	Salmonella enterica enterica sv. Typhimurium ST1660/06	The Chinese University of Hong Kong	2548876846	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	24350	Newbler v. 2.6		1141101	0	ST1660/06	Host-associated	Human	Large intestine	Digestive system		Homo sapiens	Aerobe			Fecal	5026150	4941
646311965	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	"Veillonella parvula Te3, DSM 2008"	DOE Joint Genome Institute (JGI)	646311965	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella parvula	0	"Newbler v. 2.3, Phrap v. 4.24 SPS"		479436	21091	"Te3, DSM 2008"	Host-associated	Animal	Unclassified	Digestive system	Host	Homo sapiens	Anaerobe	Gastrointestinal tract		Unclassified	2132142	1923
2513237298	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Campylobacter sp. 10_1_50	Broad Institute	2513237298	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter sp. 10_1_50	8786	Newbler v. 2.3 PostRelease-11/19/2009		665939	40015	10_1_50	Host-associated	Human	Unclassified	Digestive system	"Host, Human intestinal microflora"	Homo sapiens	Microaerophilic	Gastrointestinal tract		Unclassified	1890008	1971
2513237287	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Flavonifractor plautii ATCC 29863	Washington University in St. Louis	2513237287	Firmicutes	Clostridia	Clostridiales	unclassified	Flavonifractor	Flavonifractor plautii	8775	Velvet v. 1.1.04		411475	18189	ATCC 29863	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	3813599	4335
